trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,583.8054178179991,0,7,1,5,3,8,2,6,0,1,0,597.3180910169976,None,4,7,1,5,3,8,2,6,4,599.9437408879967,None,599.9437408879967,None,599.9437408879967,None,599.9437408879967,None,599.9437408879967,None,599.9437408879967,None,599.9437408879967,None,599.9437408879967,None,598.6375350369999,599.1440466859967,598.6375350369999,599.1440466859967,598.6375350369999,599.1440466859967,None,None,down,1.0554768750007497,599.9437408879967,None,None,None,z,0.4053091059977305,601.0499618819995,None,601.4764443159984,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,588.5470677320009,2,8,3,6,0,5,4,9,1,1,1,602.0495897119981,None,2,1,3,6,0,5,4,9,4,603.2624559189971,None,603.2624559189971,None,603.2624559189971,None,603.2624559189971,None,603.2624559189971,None,603.2624559189971,None,603.2624559189971,None,603.2624559189971,None,603.3691382059988,603.8755636179994,603.3691382059988,603.8755636179994,603.3691382059988,603.8755636179994,None,None,left,1.4541686470001878,603.3691382059988,None,None,None,x,0.26013522900029784,604.8751723799978,None,605.1550828459985,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,592.2283646549986,1,8,0,6,4,7,2,5,1,1,1,605.7415564929979,None,1,3,0,6,4,7,2,5,4,606.9677531870002,None,606.9677531870002,None,606.9677531870002,None,606.9677531870002,None,606.9677531870002,None,606.9677531870002,None,606.9677531870002,None,606.9677531870002,None,607.0610431859968,607.5675308959981,607.0610431859968,607.5675308959981,607.0610431859968,607.5675308959981,None,None,left,1.9461322629977076,607.0610431859968,None,None,None,z,0.2910347079996427,609.0602436970003,None,609.3668037379975,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,596.4404190690002,4,5,1,7,0,6,2,9,1,1,1,609.953304237999,None,4,3,1,7,0,6,2,9,4,611.1794695659992,None,611.1794695659992,None,611.1794695659992,None,611.1794695659992,None,611.1794695659992,None,611.1794695659992,None,611.1794695659992,None,611.1794695659992,None,611.2727916859985,611.779231409997,611.2727916859985,611.779231409997,611.2727916859985,611.779231409997,None,None,left,2.102502124002058,611.2727916859985,None,None,None,x,0.25260608499957016,613.4186594419989,None,613.6851857139991,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,600.7579731980004,1,9,4,8,2,6,3,7,1,1,5,614.2716700169985,None,1,9,4,8,2,0,3,7,4,615.4844994479972,None,615.4844994479972,None,615.4844994479972,None,615.4844994479972,None,615.4844994479972,None,615.4844994479972,None,615.4844994479972,None,615.4844994479972,None,615.5911588479976,616.0975966839978,615.5911588479976,616.0975966839978,615.5911588479976,616.0975966839978,None,None,left,1.5281177789984213,615.5911588479976,None,None,None,x,0.2594534929994552,617.1638712849999,None,617.4437300789978,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,604.5165432449976,1,5,3,7,2,9,4,6,1,0,3,618.0301859829997,None,1,5,3,7,2,9,4,6,4,619.2564276599987,None,619.2564276599987,None,619.2564276599987,None,619.2564276599987,None,619.2564276599987,None,619.2564276599987,None,619.2564276599987,None,619.2564276599987,None,619.3497471589981,619.8561687809997,619.3497471589981,619.8561687809997,619.3497471589981,619.8561687809997,None,None,left,1.5294817440008046,619.3497471589981,None,None,None,x,0.27678840000226046,620.922484011,None,621.2156531979999,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,619.5039874600006,4,5,2,7,3,8,0,9,1,0,0,633.011236598999,None,4,5,2,7,3,8,0,9,4,634.2241108130002,None,634.2241108130002,None,634.2241108130002,None,634.2241108130002,None,634.2241108130002,None,634.2241108130002,None,634.2241108130002,None,634.2241108130002,None,634.3306987819997,634.8371616679979,634.3306987819997,634.8371616679979,634.3306987819997,634.8371616679979,None,None,left,0.8205648769981053,634.3306987819997,None,None,None,z,0.2262918289998197,635.1969833689982,None,635.436913046,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,622.5082974849975,4,8,2,9,3,7,1,5,1,1,6,636.0234127199983,None,4,8,2,9,3,7,0,5,4,637.2362869809986,None,637.2362869809986,None,637.2362869809986,None,637.2362869809986,None,637.2362869809986,None,637.2362869809986,None,637.2362869809986,None,637.2362869809986,None,637.3428656179967,637.8493882229996,637.3428656179967,637.8493882229996,637.3428656179967,637.8493882229996,None,None,down,3.4963994860008825,637.3428656179967,None,None,None,x,0.45506902399938554,640.8881729759996,None,641.3680132469999,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,628.4412648439975,0,6,1,9,3,8,2,7,0,0,5,641.9545018329991,None,0,6,1,9,3,8,2,7,5,644.5801519829984,None,644.5801519829984,None,644.5801519829984,None,644.5801519829984,None,644.5801519829984,None,644.5801519829984,None,644.5801519829984,None,644.5801519829984,None,643.2874268769992,643.7937126699981,643.2874268769992,643.7937126699981,643.2874268769992,643.7937126699981,None,None,left,2.2911164670003927,644.5801519829984,None,None,None,z,0.630739000000176,646.9125338239974,None,647.5656799429999,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,634.6382359269992,3,7,0,6,2,9,4,5,0,0,7,648.1521668819987,None,3,7,0,6,2,9,4,5,6,650.7777948000003,None,650.7777948000003,None,650.7777948000003,None,650.7777948000003,None,650.7777948000003,None,650.7777948000003,None,650.7777948000003,None,650.7777948000003,None,649.4716425929983,649.9780741799987,649.4716425929983,649.9780741799987,649.4716425929983,649.9780741799987,None,None,left,1.52546735299984,650.7777948000003,None,None,None,z,0.8167153080030403,652.3505596260002,None,653.1902106369998,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,640.2613689059981,4,5,1,8,3,6,2,9,0,0,3,653.7766265439968,None,4,5,1,8,3,6,2,9,0,656.3890187399993,None,656.3890187399993,None,656.3890187399993,None,656.3890187399993,None,656.3890187399993,None,656.3890187399993,None,656.3890187399993,None,656.3890187399993,None,655.0961466230001,655.6026755079984,655.0961466230001,655.6026755079984,655.0961466230001,655.6026755079984,None,None,down,1.3461790210021718,656.3890187399993,None,None,None,x,0.3761048630003643,657.7751713319994,None,658.1749595369984,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,645.2479871849973,3,6,2,8,1,5,0,7,0,1,0,658.761390448999,None,4,6,2,8,1,5,0,7,0,661.3871507599979,None,661.3871507599979,None,661.3871507599979,None,661.3871507599979,None,661.3871507599979,None,661.3871507599979,None,661.3871507599979,None,661.3871507599979,None,660.0942572639979,660.6007188049989,660.0942572639979,660.6007188049989,660.0942572639979,660.6007188049989,None,None,left,1.8200677999993786,661.3871507599979,None,None,None,x,0.2582559959992068,663.2531087779971,None,663.5329300249978,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,650.605622881998,2,7,4,6,1,5,3,9,0,1,2,664.1194337669986,None,2,7,0,6,1,5,3,9,1,666.7450843890001,None,666.7450843890001,None,666.7450843890001,None,666.7450843890001,None,666.7450843890001,None,666.7450843890001,None,666.7450843890001,None,666.7450843890001,None,665.4389482629995,665.9453709869995,665.4389482629995,665.9453709869995,665.4389482629995,665.9453709869995,None,None,down,1.2381363659987983,666.7450843890001,None,None,None,z,0.3826498470007209,668.0246341709972,None,668.4244346549967,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,655.4968795979985,1,7,4,6,3,9,2,5,0,0,3,669.0108933489973,None,1,7,4,6,3,9,2,5,2,671.6365412499981,None,671.6365412499981,None,671.6365412499981,None,671.6365412499981,None,671.6365412499981,None,671.6365412499981,None,671.6365412499981,None,671.6365412499981,None,670.3304135919971,670.8368895839994,670.3304135919971,670.8368895839994,670.3304135919971,670.8368895839994,None,None,left,1.050730303999444,671.6365412499981,None,None,None,z,0.4858154799985641,672.7294680389969,None,673.2359204899985,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,660.3079904799997,3,5,0,7,2,8,4,6,0,0,2,673.822422104,None,3,5,0,7,2,8,4,6,3,676.4481084199979,None,676.4481084199979,None,676.4481084199979,None,676.4481084199979,None,676.4481084199979,None,676.4481084199979,None,676.4481084199979,None,676.4481084199979,None,675.1419565889992,675.6483318709979,675.1419565889992,675.6483318709979,675.1419565889992,675.6483318709979,None,None,left,1.4871614820003742,676.4481084199979,None,None,None,x,0.30648148600084824,677.9808069639985,None,678.300686912,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,665.372495028998,4,8,1,7,2,9,0,5,1,0,3,678.887129339997,None,4,8,1,7,2,9,0,5,3,680.1000543809969,None,680.1000543809969,None,680.1000543809969,None,680.1000543809969,None,680.1000543809969,None,680.1000543809969,None,680.1000543809969,None,680.1000543809969,None,680.2066689489984,680.7131106089982,680.2066689489984,680.7131106089982,680.2066689489984,680.7131106089982,None,None,down,2.9366175699979067,680.2066689489984,None,None,None,c,0.5511040210003557,683.192168112997,None,683.7652922919988,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,670.8360707799984,2,6,4,9,3,5,0,8,1,1,1,684.3384095199981,None,2,1,4,9,3,5,0,8,3,685.551329902999,None,685.551329902999,None,685.551329902999,None,685.551329902999,None,685.551329902999,None,685.551329902999,None,685.551329902999,None,685.551329902999,None,685.6445640889979,686.1510840739975,685.6445640889979,686.1510840739975,685.6445640889979,686.1510840739975,None,None,down,4.706760834000306,685.6445640889979,None,None,None,x,0.42046429499896476,690.402820801999,None,690.8426173299995,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,677.9154912459999,1,9,4,6,2,7,3,8,0,0,1,691.4290461129967,None,1,9,4,6,2,7,3,8,4,694.0547739249996,None,694.0547739249996,None,694.0547739249996,None,694.0547739249996,None,694.0547739249996,None,694.0547739249996,None,694.0547739249996,None,694.0547739249996,None,692.748549603999,693.2550762819992,692.748549603999,693.2550762819992,692.748549603999,693.2550762819992,None,None,left,0.6724890059995232,694.0547739249996,None,None,None,z,0.2407324650012015,694.7744998909984,None,695.0410213239993,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,682.1137423769978,3,7,1,6,2,5,4,9,1,0,5,695.6274620909971,None,3,7,1,6,2,5,4,9,4,696.8537119339999,None,696.8537119339999,None,696.8537119339999,None,696.8537119339999,None,696.8537119339999,None,696.8537119339999,None,696.8537119339999,None,696.8537119339999,None,696.9469484879992,697.4534706889972,696.9469484879992,697.4534706889972,696.9469484879992,697.4534706889972,None,None,down,2.4443179099980625,696.9469484879992,None,None,None,c,0.48788263199821813,699.4394049439979,None,699.9458190229998,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,687.0177688160002,0,9,2,6,3,7,4,5,0,1,5,700.5322444779995,None,0,9,2,6,3,1,4,5,5,703.1446089279998,None,703.1446089279998,None,703.1446089279998,None,703.1446089279998,None,703.1446089279998,None,703.1446089279998,None,703.1446089279998,None,703.1446089279998,None,701.8517699570002,702.3582820599986,701.8517699570002,702.3582820599986,701.8517699570002,702.3582820599986,None,None,down,1.166739669002709,703.1446089279998,None,None,None,z,1.145740260999446,704.3575335589994,None,705.5170225139991,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,692.5877120709993,3,9,0,8,2,6,4,5,1,0,3,706.1035245819985,None,3,9,0,8,2,6,4,5,5,707.3163508889993,None,707.3163508889993,None,707.3163508889993,None,707.3163508889993,None,707.3163508889993,None,707.3163508889993,None,707.3163508889993,None,707.3163508889993,None,707.4230114819984,707.9294180029974,707.4230114819984,707.9294180029974,707.4230114819984,707.9294180029974,None,None,left,1.2242514249992382,707.4230114819984,None,None,None,z,0.31805962400176213,708.6892233349972,None,709.0223710609971,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,701.0480175459998,3,8,1,5,4,9,0,6,1,0,0,714.5535996709987,None,3,8,1,5,4,9,0,6,5,715.7798124589972,None,715.7798124589972,None,715.7798124589972,None,715.7798124589972,None,715.7798124589972,None,715.7798124589972,None,715.7798124589972,None,715.7798124589972,None,715.873089372999,716.3796084479982,715.873089372999,716.3796084479982,715.873089372999,716.3796084479982,None,None,left,0.7421869860008883,715.873089372999,None,None,None,z,0.18781172199669527,716.659477680998,None,716.8727382599973,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,703.9474965219997,4,7,0,8,1,6,3,9,0,0,1,717.4591919749982,None,4,7,0,8,1,6,3,9,6,720.0848662809985,None,720.0848662809985,None,720.0848662809985,None,720.0848662809985,None,720.0848662809985,None,720.0848662809985,None,720.0848662809985,None,720.0848662809985,None,718.7920683429984,719.298491780999,718.7920683429984,719.298491780999,718.7920683429984,719.298491780999,None,None,left,0.5944600459988578,720.0848662809985,None,None,None,z,0.15473839599872008,720.7246230279998,None,720.897877116,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,707.968876054998,3,7,4,9,2,5,1,8,1,0,2,721.4709892059982,None,3,7,4,9,2,5,1,8,6,722.6838640669994,None,722.6838640669994,None,722.6838640669994,None,722.6838640669994,None,722.6838640669994,None,722.6838640669994,None,722.6838640669994,None,722.6838640669994,None,722.790529474998,723.2970125350002,722.790529474998,723.2970125350002,722.790529474998,723.2970125350002,None,None,left,0.720642691001558,722.790529474998,None,None,None,z,0.13176165299955755,723.5635167820001,None,723.7101346759991,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,710.7838632989988,4,6,1,7,3,8,0,5,1,0,4,724.2965583789992,None,4,6,1,7,3,8,0,5,6,725.5227670709974,None,725.5227670709974,None,725.5227670709974,None,725.5227670709974,None,725.5227670709974,None,725.5227670709974,None,725.5227670709974,None,725.5227670709974,None,725.6294251079999,726.1359294089998,725.6294251079999,726.1359294089998,725.6294251079999,726.1359294089998,None,None,down,1.7378404299997783,725.6294251079999,None,None,None,x,0.20785447099842713,727.4154324949995,None,727.6419787879968,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,714.716296669998,0,9,2,8,4,7,1,6,0,1,5,728.2284229649995,None,0,9,2,8,4,3,1,6,0,730.8541603399972,None,730.8541603399972,None,730.8541603399972,None,730.8541603399972,None,730.8541603399972,None,730.8541603399972,None,730.8541603399972,None,730.8541603399972,None,729.5479649759982,730.0544589679994,729.5479649759982,730.0544589679994,729.5479649759982,730.0544589679994,None,None,left,0.9531564709977829,730.8541603399972,None,None,None,z,0.19357941999987816,731.8537065279997,None,732.0669638990003,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,719.1401640389995,2,7,1,8,0,6,3,9,0,1,0,732.6534183469994,None,4,7,1,8,0,6,3,9,1,735.2791144929979,None,735.2791144929979,None,735.2791144929979,None,735.2791144929979,None,735.2791144929979,None,735.2791144929979,None,735.2791144929979,None,735.2791144929979,None,733.9862953899974,734.4926857899991,733.9862953899974,734.4926857899991,733.9862953899974,734.4926857899991,None,None,down,1.7281534129979264,735.2791144929979,None,None,None,c,0.6994900300014706,737.051796582,None,737.7714576369981,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,724.8429364919975,1,8,0,7,3,5,4,9,0,1,4,738.3579588969988,None,1,8,0,7,2,5,4,9,2,740.9835831579985,None,740.9835831579985,None,740.9835831579985,None,740.9835831579985,None,740.9835831579985,None,740.9835831579985,None,740.9835831579985,None,740.9835831579985,None,739.6774719519999,740.1839475599991,739.6774719519999,740.1839475599991,739.6774719519999,740.1839475599991,None,None,down,1.183672993000073,740.9835831579985,None,None,None,c,0.2375034090000554,742.2097747659973,None,742.4630546059998,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,729.535217613,1,9,4,8,2,6,0,5,1,0,6,743.0495411519987,None,1,9,4,8,2,6,0,5,2,744.2757455969986,None,744.2757455969986,None,744.2757455969986,None,744.2757455969986,None,744.2757455969986,None,744.2757455969986,None,744.2757455969986,None,744.2757455969986,None,744.3689713909989,744.875539487999,744.3689713909989,744.875539487999,744.3689713909989,744.875539487999,None,None,left,0.966330923998612,744.3689713909989,None,None,None,z,0.1853423330030637,745.3819419409992,None,745.5818494479972,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
,,,,,,,,,,,,,,,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,732.6557846389987,3,9,0,5,4,7,1,6,1,0,1,746.1683346219979,None,3,9,0,5,4,7,1,6,2,747.394544368999,None,747.394544368999,None,747.394544368999,None,747.394544368999,None,747.394544368999,None,747.394544368999,None,747.394544368999,None,747.394544368999,None,747.5011265619978,748.0076430439985,747.5011265619978,748.0076430439985,747.5011265619978,748.0076430439985,None,None,left,1.0181404120012303,747.5011265619978,None,None,None,z,0.15180259900080273,748.5674712749969,None,748.7406726209992,None,,,,,,,,,110,23,2022_Sep_23_1156,templeton_exp2A_SD,2020.2.10,75.03143235427278,
